Processed,Method,URI,Flags
true,GET,http://localhost:3000/script.js/?apinonce=e37abcf024bf017b&v=2,
true,GET,http://localhost:3000/UI/context/view/context/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/spider/view/scans/,
true,GET,http://localhost:3000/script.js/?apinonce=1172bd9743481e3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e2732f37b8488c4e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=95b7063772b0df3c&v=2,
true,GET,http://localhost:3000/UI/ascan/view/policies/override?apikey=ZAP&policyId=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/UI/spider/view/status/,
true,GET,http://localhost:3000/script.js/?apinonce=c46888269eafd03&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b807a6ab8cfb3cb6&v=2,
true,GET,http://localhost:3000/UI/core/view/getLogLevel/override?apikey=ZAP&name=ZAP,
true,GET,http://localhost:3000/UI/ajaxSpider/action/setOptionMaxCrawlStates/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/context/view/contextList/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/view/optionDownloadNewRelease/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=265c9e0fd3b0cae4&v=2,
true,GET,http://localhost:3000/UI/ajaxSpider/action/setOptionReloadWait/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/ajaxSpider/action/setOptionRandomInputs/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=6fc88703361626e1&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e05948466301f1b&v=2,
true,GET,http://localhost:3000/UI/autoupdate/view/optionInstallAddonUpdates/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/excludedFromProxy/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/alerts/override?apikey=ZAP&baseurl=ZAP&count=3&riskId=ZAP&start=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=c13e201d65a9f90&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9da94dffbaad6697&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=c30cb368f969ba69&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=79b9204e02c81bd2&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=694d8c3f4592ff19&v=2,
true,GET,http://localhost:3000/UI/spider/action/addDomainAlwaysInScope/,
true,GET,http://localhost:3000/UI/spider/action/clearExcludedFromScan/,
true,GET,http://localhost:3000/UI/spider/action/disableAllDomainsAlwaysInScope/,
true,GET,http://localhost:3000/script.js/?apinonce=9195b77283a91c83&v=2,
true,GET,http://localhost:3000/UI/ascan/view/scanPolicyNames/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/view/optionInstallScannerRules/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ajaxSpider/action/setOptionScopeCheck/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=cb6d14dd2382e322&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=da87b4de984456ec&v=2,
true,GET,http://localhost:3000/UI/autoupdate/view/optionReportBetaAddons/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=c5ed283fe03c0c3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1f1bd72abf0221f2&v=2,
true,GET,http://localhost:3000/UI/ajaxSpider/action/setOptionNumberOfBrowsers/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ea5bebd523beef9f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=57ea4e229b0b006f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=fdb7504735a80851&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=aa1bb2e705648fc&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ea01d415d3f15248&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=79979f40b5186870&v=2,
true,GET,http://localhost:3000/UI/autoupdate/view/optionReportAlphaAddons/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d5dd7cc70ad68fc7&v=2,
true,GET,http://localhost:3000/UI/spider/action/enableAllDomainsAlwaysInScope/,
true,GET,http://localhost:3000/UI/ascan/view/scanners/override?apikey=ZAP&policyId=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/UI/exim/action/importHar/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/UI/core/view/homeDirectory/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ajaxSpider/action/stop/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/forcedUser/view/getForcedUser/override?apikey=ZAP&contextId=ZAP,
true,GET,http://localhost:3000/UI/context/view/excludeRegexs/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/exim/action/exportSitesTree/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d7dd966c402829aa&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=47380df92a477cc2&v=2,
true,GET,http://localhost:3000/UI/forcedUser/view/isForcedUserModeEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/view/scanProgress/override?apikey=ZAP&scanId=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/view/optionReportReleaseAddons/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=18fe6dd46e1951c5&v=2,
true,GET,http://localhost:3000/UI/spider/action/excludeFromScan/,
true,GET,http://localhost:3000/UI/spider/action/modifyDomainAlwaysInScope/,
true,GET,http://localhost:3000/script.js/?apinonce=88498e93a4e31583&v=2,
true,GET,http://localhost:3000/UI/httpSessions/view/defaultSessionTokens/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=52e31913830d6cd4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d17ab1a038c74866&v=2,
true,GET,http://localhost:3000/UI/spider/action/pause/,
true,GET,http://localhost:3000/script.js/?apinonce=522dcff13ac40869&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2190c82b5f9d98c1&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8bb35abf3f53c578&v=2,
true,GET,http://localhost:3000/UI/httpSessions/view/activeSession/override?apikey=ZAP&site=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=2779e368c4e46a88&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=690fe4f83d821a96&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a9e583a63c658e4f&v=2,
true,GET,http://localhost:3000/UI/exim/action/importZapLogs/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=83d7442975840b24&v=2,
true,GET,http://localhost:3000/UI/ascan/view/scans/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/hosts/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/message/override?apikey=ZAP&id=ZAP,
true,GET,http://localhost:3000/UI/exim/action/importModsec2Logs/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/UI/spider/action/pauseAllScans/,
true,GET,http://localhost:3000/script.js/?apinonce=2eb01f43005c3515&v=2,
true,GET,http://localhost:3000/UI/spider/action/removeAllScans/,
true,GET,http://localhost:3000/UI/spider/action/removeDomainAlwaysInScope/,
true,GET,http://localhost:3000/UI/spider/action/removeScan/,
true,GET,http://localhost:3000/UI/context/view/excludedTechnologyList/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/spider/action/resume/,
true,GET,http://localhost:3000/script.js/?apinonce=42380b617b63c883&v=2,
true,GET,http://localhost:3000/UI/forcedUser/action/setForcedUser/override?apikey=ZAP&contextId=ZAP&userId=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/view/updatedAddons/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ccbd6a85737e00ef&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4391c8e9807a11f9&v=2,
true,GET,http://localhost:3000/UI/ascan/view/status/override?apikey=ZAP&scanId=ZAP,
true,GET,http://localhost:3000/UI/context/view/includeRegexs/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=32389d1c43c082c7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=3322e5485404e29a&v=2,
true,GET,http://localhost:3000/UI/spider/action/resumeAllScans/,
true,GET,http://localhost:3000/UI/spider/action/scan/,
true,GET,http://localhost:3000/UI/spider/action/scanAsUser/,
true,GET,http://localhost:3000/script.js/?apinonce=c8cdc8ab3f03abcf&v=2,
true,GET,http://localhost:3000/UI/spider/action/setOptionAcceptCookies/,
true,GET,http://localhost:3000/UI/spider/action/setOptionHandleODataParametersVisited/,
true,GET,http://localhost:3000/UI/spider/action/setOptionHandleParameters/,
true,GET,http://localhost:3000/UI/spider/action/setOptionLogoutAvoidance/,
true,GET,http://localhost:3000/UI/spider/action/setOptionMaxChildren/,
true,GET,http://localhost:3000/UI/spider/action/setOptionMaxDepth/,
true,GET,http://localhost:3000/UI/spider/action/setOptionMaxDuration/,
true,GET,http://localhost:3000/UI/spider/action/setOptionMaxParseSizeBytes/,
true,GET,http://localhost:3000/UI/spider/action/setOptionMaxScansInUI/,
true,GET,http://localhost:3000/UI/spider/action/setOptionParseComments/,
true,GET,http://localhost:3000/UI/spider/action/setOptionParseDsStore/,
true,GET,http://localhost:3000/UI/spider/action/setOptionParseGit/,
true,GET,http://localhost:3000/UI/spider/action/setOptionParseRobotsTxt/,
true,GET,http://localhost:3000/UI/spider/action/setOptionParseSVNEntries/,
true,GET,http://localhost:3000/UI/ascan/action/addExcludedParam/override?apikey=ZAP&name=ZAP&type=ZAP&url=https%3A%2F%2Fzap.example.com,
true,GET,http://localhost:3000/script.js/?apinonce=1dad7b04d93114ff&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a6d7fbb13af66fe3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=22aa9c150b6c25bb&v=2,
true,GET,http://localhost:3000/UI/autoupdate/action/installAddon/override?apikey=ZAP&id=ZAP,
true,GET,http://localhost:3000/UI/spider/action/setOptionParseSitemapXml/,
true,GET,http://localhost:3000/script.js/?apinonce=3de99ee859d0f81c&v=2,
true,GET,http://localhost:3000/UI/spider/action/setOptionPostForm/,
true,GET,http://localhost:3000/UI/forcedUser/action/setForcedUserModeEnabled/override?apikey=ZAP&boolean=ZAP,
true,GET,http://localhost:3000/UI/exim/action/importUrls/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=79e4c0ad186adb77&v=2,
true,GET,http://localhost:3000/UI/exim/action/pruneSitesTree/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/UI/spider/action/setOptionProcessForm/,
true,GET,http://localhost:3000/script.js/?apinonce=2bb6564e88b91420&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e9e8bc81d46932f3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=14443d95822aedf&v=2,
true,GET,http://localhost:3000/UI/context/view/includedTechnologyList/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/core/view/messages/override?apikey=ZAP&baseurl=ZAP&count=3&start=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=30ebc280c0e0bf92&v=2,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionCheckAddonUpdates/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=409356fcfde2580e&v=2,
true,GET,http://localhost:3000/UI/autoupdate/action/downloadLatestRelease/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=789c0f03b01ff02d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b35405c6663717af&v=2,
true,GET,http://localhost:3000/UI/spider/action/setOptionSendRefererHeader/,
true,GET,http://localhost:3000/UI/spider/action/setOptionShowAdvancedDialog/,
true,GET,http://localhost:3000/UI/context/view/technologyList/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/action/setOptionSkipURLString/,
true,GET,http://localhost:3000/script.js/?apinonce=8cb9bfb6633b64cb&v=2,
true,GET,http://localhost:3000/UI/httpSessions/view/sessions/override?apikey=ZAP&session=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/exim/other/exportHar/override?apikey=ZAP&baseurl=ZAP&count=3&start=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=26dccaf0570d17f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=df7182990733cc23&v=2,
true,GET,http://localhost:3000/UI/graphql/view/optionArgsType/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d1209696d97aea2a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8281aee68cc1c4bb&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e0b4d70df5226e14&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=17ee8d04329f2aa8&v=2,
true,GET,http://localhost:3000/UI/httpSessions/view/sessionTokens/override?apikey=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/addScanPolicy/override?alertThreshold=ZAP&apikey=ZAP&attackStrength=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/UI/httpSessions/view/sites/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/spider/action/setOptionThreadCount/,
true,GET,http://localhost:3000/script.js/?apinonce=8de36792967f9151&v=2,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionCheckOnStart/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionDownloadNewRelease/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ba719d7f1d8a0161&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=3afade59aa914561&v=2,
true,GET,http://localhost:3000/UI/ascan/action/disableAllScanners/override?apikey=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/disableScanners/override?apikey=ZAP&ids=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=4f3fbe3a6b4465b5&v=2,
true,GET,http://localhost:3000/UI/context/view/urls/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/clearExcludedFromScan/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/messagesById/override?apikey=ZAP&ids=ZAP,
true,GET,http://localhost:3000/UI/spider/action/setOptionUserAgent/,
true,GET,http://localhost:3000/script.js/?apinonce=d67f6b080cdde0aa&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6fa5a986ddbf966c&v=2,
true,GET,http://localhost:3000/UI/spider/action/stop/,
true,GET,http://localhost:3000/script.js/?apinonce=46169f1a87ac978d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=67f585ec2e4427f9&v=2,
true,GET,http://localhost:3000/UI/context/action/excludeAllContextTechnologies/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/core/view/numberOfAlerts/override?apikey=ZAP&baseurl=ZAP&riskId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=48ff3cdfc5d2d0cc&v=2,
true,GET,http://localhost:3000/UI/spider/action/stopAllScans/,
true,GET,http://localhost:3000/UI/graphql/view/optionMaxAdditionalQueryDepth/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=5176be7c1886c0e0&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a9fcdf12b7b2f1a7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=faba521455ac9d63&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ceaa38279143e19f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=41bf1544a0c8b1ef&v=2,
true,GET,http://localhost:3000/UI/core/view/mode/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionInstallAddonUpdates/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/view/optionLenientMaxQueryDepthEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=6ef1838787c92d4e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=dc60754a32934aa5&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9fc495f74cb91d84&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=fbe0768405ad8bec&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/addDefaultSessionToken/override?apikey=ZAP&sessionToken=ZAP&tokenEnabled=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3bddf145409370b4&v=2,
true,GET,http://localhost:3000/UI/httpSessions/action/addSessionToken/override?apikey=ZAP&sessionToken=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionInstallScannerRules/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/exim/other/exportHarById/override?apikey=ZAP&ids=ZAP,
true,GET,http://localhost:3000/UI/httpSessions/action/createEmptySession/override?apikey=ZAP&session=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/httpSessions/action/removeSession/override?apikey=ZAP&session=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/enableAllScanners/override?apikey=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/UI/httpSessions/action/removeDefaultSessionToken/override?apikey=ZAP&sessionToken=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=75bb8de0901137d8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=97517eebcbec8c33&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4801b549fcabe2e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=82ffbd3c490cf096&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=372c01bd94b2a5c4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4438188e23c7bfe5&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ed3e6cb4b880a081&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=332a418b3e5786&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e3f72cdbb24dea37&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ab1c16750a9f9f10&v=2,
true,GET,http://localhost:3000/UI/exim/other/sendHarRequest/override?apikey=ZAP&followRedirects=ZAP&request=ZAP,
true,GET,http://localhost:3000/UI/autoupdate/action/setOptionReportBetaAddons/override?Boolean=ZAP&apikey=ZAP,
